time,source,device_name,fragment.series,value,unit
2020-03-31T22:00:19.800Z,311680886,Maja gaasi kuutarbimine,dal.series,16.03,m3
2020-03-31T22:00:33.010Z,311680886,Maja gaasi kuutarbimine,dal.series,27.319999999999997,m3
2020-04-01T21:47:59.452Z,311680886,Maja gaasi kuutarbimine,dal.series,26.88,m3
2020-04-01T21:48:00.508Z,311680886,Maja gaasi kuutarbimine,dal.series,26.709999999999997,m3
2020-04-01T21:48:00.987Z,311680886,Maja gaasi kuutarbimine,dal.series,25.919999999999998,m3
2020-04-01T21:48:02.220Z,311680886,Maja gaasi kuutarbimine,dal.series,25.859999999999996,m3
2020-05-04T10:18:50.555Z,311680886,Maja gaasi kuutarbimine,dal.series,26.279999999999998,m3
2020-05-04T10:18:51.337Z,311680886,Maja gaasi kuutarbimine,dal.series,26.98,m3
2020-05-04T10:18:52.566Z,311680886,Maja gaasi kuutarbimine,dal.series,28.169999999999998,m3
2020-05-04T10:18:54.577Z,311680886,Maja gaasi kuutarbimine,dal.series,27.539999999999996,m3
2020-05-04T10:18:56.208Z,311680886,Maja gaasi kuutarbimine,dal.series,26.439999999999994,m3
2020-05-04T10:18:58.035Z,311680886,Maja gaasi kuutarbimine,dal.series,25.999999999999996,m3
2020-05-04T10:18:58.924Z,311680886,Maja gaasi kuutarbimine,dal.series,26.26,m3
2020-05-04T10:18:59.202Z,311680886,Maja gaasi kuutarbimine,dal.series,26.470000000000002,m3
2020-05-04T10:19:00.484Z,311680886,Maja gaasi kuutarbimine,dal.series,26.38,m3
2020-05-04T10:19:01.652Z,311680886,Maja gaasi kuutarbimine,dal.series,26.900000000000002,m3
2020-05-04T10:19:02.710Z,311680886,Maja gaasi kuutarbimine,dal.series,27.030000000000005,m3
2020-05-04T10:19:03.812Z,311680886,Maja gaasi kuutarbimine,dal.series,27.070000000000004,m3
2020-05-04T10:19:04.227Z,311680886,Maja gaasi kuutarbimine,dal.series,27.8,m3
2020-05-04T10:19:05.759Z,311680886,Maja gaasi kuutarbimine,dal.series,26.7,m3
2020-05-04T10:19:06.780Z,311680886,Maja gaasi kuutarbimine,dal.series,26.900000000000002,m3
2020-05-31T21:00:23.113Z,311680886,Maja gaasi kuutarbimine,dal.series,4.73,m3
2020-07-06T08:59:41.499Z,311680886,Maja gaasi kuutarbimine,dal.series,16.1,m3
2020-07-31T21:00:14.326Z,311680886,Maja gaasi kuutarbimine,dal.series,16.1,m3
2020-08-31T21:00:17.435Z,311680886,Maja gaasi kuutarbimine,dal.series,15.6,m3
2020-09-30T21:00:15.849Z,311680886,Maja gaasi kuutarbimine,dal.series,22.5,m3
2020-10-31T22:00:19.188Z,311680886,Maja gaasi kuutarbimine,dal.series,23.3,m3
2020-11-30T22:00:19.663Z,311680886,Maja gaasi kuutarbimine,dal.series,25.6,m3
