time,source,device_name,fragment.series,value,unit
2021-01-31T22:00:56.525Z,312766930,Maja sooja vee kuutarbimine,dal.series,29.3,m3
2021-02-28T22:10:52.565Z,312766930,Maja sooja vee kuutarbimine,dal.series,28.6,m3
2021-03-31T21:10:28.055Z,312766930,Maja sooja vee kuutarbimine,dal.series,31.3,m3
2021-04-30T21:10:29.288Z,312766930,Maja sooja vee kuutarbimine,dal.series,28.7,m3
2021-05-31T21:10:35.537Z,312766930,Maja sooja vee kuutarbimine,dal.series,69.8,m3
2021-06-30T21:10:55.767Z,312766930,Maja sooja vee kuutarbimine,dal.series,25.1,m3
2021-07-31T21:10:18.950Z,312766930,Maja sooja vee kuutarbimine,dal.series,19.9,m3
2021-08-31T21:10:29.965Z,312766930,Maja sooja vee kuutarbimine,dal.series,23.8,m3
2021-10-01T00:10:07.002Z,312766930,Maja sooja vee kuutarbimine,dal.series,23.16,m3
2021-11-01T01:10:41.275Z,312766930,Maja sooja vee kuutarbimine,dal.series,22.04,m3
2021-12-01T01:10:23.846Z,312766930,Maja sooja vee kuutarbimine,dal.series,27.47,m3
