time,source,device_name,fragment.series,value,unit
2022-01-01T01:10:35.896Z,311680877,Maja gaasi kuutarbimine,dal.series,46.33,m3
2022-02-01T01:10:40.639Z,311680877,Maja gaasi kuutarbimine,dal.series,37.02,m3
2022-03-01T01:10:28.000Z,311680877,Maja gaasi kuutarbimine,dal.series,35.33,m3
2022-04-01T00:10:42.717Z,311680877,Maja gaasi kuutarbimine,dal.series,41.37,m3
2022-05-01T00:10:37.710Z,311680877,Maja gaasi kuutarbimine,dal.series,46.6,m3
2022-06-01T00:10:39.311Z,311680877,Maja gaasi kuutarbimine,dal.series,48.45,m3
2022-07-01T00:10:23.469Z,311680877,Maja gaasi kuutarbimine,dal.series,39.74,m3
2022-07-21T21:10:01.792Z,311680877,Maja gaasi kuutarbimine,dal.series,0,m3
2022-07-22T21:10:09.774Z,311680877,Maja gaasi kuutarbimine,dal.series,20.21,m3
2022-07-23T21:10:18.096Z,311680877,Maja gaasi kuutarbimine,dal.series,21.96,m3
2022-07-24T21:10:26.889Z,311680877,Maja gaasi kuutarbimine,dal.series,23.54,m3
2022-07-25T21:10:23.956Z,311680877,Maja gaasi kuutarbimine,dal.series,24.73,m3
2022-07-25T22:00:05.846Z,311680877,Maja gaasi kuutarbimine,dal.series,24.73,m3
2022-07-26T21:10:59.793Z,311680877,Maja gaasi kuutarbimine,dal.series,25.79,m3
2022-07-27T21:10:07.911Z,311680877,Maja gaasi kuutarbimine,dal.series,26.73,m3
2022-07-28T21:10:16.620Z,311680877,Maja gaasi kuutarbimine,dal.series,27.59,m3
2022-07-29T21:10:25.286Z,311680877,Maja gaasi kuutarbimine,dal.series,28.9,m3
2022-07-30T21:10:33.630Z,311680877,Maja gaasi kuutarbimine,dal.series,31.18,m3
2022-07-31T21:10:42.036Z,311680877,Maja gaasi kuutarbimine,dal.series,32.02,m3
2022-08-01T21:10:51.191Z,311680877,Maja gaasi kuutarbimine,dal.series,27.84,m3
2022-08-02T21:10:59.702Z,311680877,Maja gaasi kuutarbimine,dal.series,10.3,m3
2022-08-03T21:10:07.254Z,311680877,Maja gaasi kuutarbimine,dal.series,8.18,m3
2022-08-04T21:10:15.437Z,311680877,Maja gaasi kuutarbimine,dal.series,9.16,m3
2022-08-05T21:10:24.466Z,311680877,Maja gaasi kuutarbimine,dal.series,8.32,m3
2022-08-06T21:10:33.452Z,311680877,Maja gaasi kuutarbimine,dal.series,8.93,m3
2022-08-07T21:10:42.260Z,311680877,Maja gaasi kuutarbimine,dal.series,7.85,m3
2022-08-08T21:10:50.285Z,311680877,Maja gaasi kuutarbimine,dal.series,8.61,m3
2022-08-09T21:10:00.039Z,311680877,Maja gaasi kuutarbimine,dal.series,9.61,m3
2022-08-10T21:10:09.143Z,311680877,Maja gaasi kuutarbimine,dal.series,10.49,m3
2022-08-11T21:10:18.172Z,311680877,Maja gaasi kuutarbimine,dal.series,11.97,m3
2022-08-12T21:10:26.466Z,311680877,Maja gaasi kuutarbimine,dal.series,12.87,m3
2022-08-13T21:10:34.261Z,311680877,Maja gaasi kuutarbimine,dal.series,13.65,m3
2022-08-14T21:10:41.955Z,311680877,Maja gaasi kuutarbimine,dal.series,14.37,m3
2022-08-15T21:10:51.905Z,311680877,Maja gaasi kuutarbimine,dal.series,15.26,m3
2022-08-16T21:10:00.609Z,311680877,Maja gaasi kuutarbimine,dal.series,16.31,m3
2022-08-17T21:10:09.830Z,311680877,Maja gaasi kuutarbimine,dal.series,17.55,m3
2022-08-18T21:10:17.872Z,311680877,Maja gaasi kuutarbimine,dal.series,18.42,m3
2022-08-19T21:10:26.384Z,311680877,Maja gaasi kuutarbimine,dal.series,19.4,m3
2022-08-20T21:10:36.144Z,311680877,Maja gaasi kuutarbimine,dal.series,20.34,m3
2022-08-21T21:10:44.806Z,311680877,Maja gaasi kuutarbimine,dal.series,21.24,m3
