time,source,device_name,fragment.series,value,unit
2022-01-01T02:00:00.000Z,264487747,SV_Narvamnt23,dal.series,46.1,kW
2022-01-01T06:00:00.000Z,264487747,SV_Narvamnt23,dal.series,43.1,kW
2022-01-01T07:00:00.000Z,264487747,SV_Narvamnt23,dal.series,50.8,kW
2022-01-01T18:00:00.000Z,264487747,SV_Narvamnt23,dal.series,58.3,kW
2022-01-03T05:00:00.000Z,264487747,SV_Narvamnt23,dal.series,38.7,kW
2022-01-04T08:00:00.000Z,264487747,SV_Narvamnt23,dal.series,39.4,kW
2022-01-04T09:00:00.000Z,264487747,SV_Narvamnt23,dal.series,40.4,kW
2022-01-04T10:00:00.000Z,264487747,SV_Narvamnt23,dal.series,38.2,kW
2022-01-04T13:00:00.000Z,264487747,SV_Narvamnt23,dal.series,34.3,kW
2022-01-05T01:00:00.000Z,264487747,SV_Narvamnt23,dal.series,29.1,kW
2022-01-06T13:00:00.000Z,264487747,SV_Narvamnt23,dal.series,48.5,kW
2022-01-06T20:00:00.000Z,264487747,SV_Narvamnt23,dal.series,33.3,kW
2022-01-06T22:00:00.000Z,264487747,SV_Narvamnt23,dal.series,30.9,kW
2022-01-07T03:00:00.000Z,264487747,SV_Narvamnt23,dal.series,35.6,kW
2022-01-07T04:00:00.000Z,264487747,SV_Narvamnt23,dal.series,72.4,kW
2022-01-07T05:00:00.000Z,264487747,SV_Narvamnt23,dal.series,40.9,kW
2022-01-07T06:00:00.000Z,264487747,SV_Narvamnt23,dal.series,44.9,kW
2022-01-07T07:00:00.000Z,264487747,SV_Narvamnt23,dal.series,66.8,kW
2022-01-07T18:00:00.000Z,264487747,SV_Narvamnt23,dal.series,61,kW
2022-01-08T01:00:00.000Z,264487747,SV_Narvamnt23,dal.series,80.7,kW
2022-01-08T03:00:00.000Z,264487747,SV_Narvamnt23,dal.series,40.9,kW
2022-01-08T05:00:00.000Z,264487747,SV_Narvamnt23,dal.series,47.4,kW
2022-01-08T06:00:00.000Z,264487747,SV_Narvamnt23,dal.series,55.2,kW
