time,source,device_name,fragment.series,value,unit
2021-06-17T22:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,9.037,kWh
2021-06-17T23:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,9.035,kWh
2021-06-18T00:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,9.107,kWh
2021-06-18T01:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,5.101,kWh
2021-06-18T02:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.005,kWh
2021-06-18T03:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.003,kWh
2021-06-18T04:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T05:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T06:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T07:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T08:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T09:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T10:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T11:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T12:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T13:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T14:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T15:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T16:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T17:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T18:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T19:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T20:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-18T21:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,7.713,kWh
2021-06-18T22:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,9,kWh
2021-06-18T23:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,9.066,kWh
2021-06-19T00:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,9.048,kWh
2021-06-19T01:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,5.015,kWh
2021-06-19T02:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-19T03:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-19T04:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.003,kWh
2021-06-19T05:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-19T06:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-19T07:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-19T08:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-19T09:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-19T10:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
2021-06-19T11:00:00.000Z,697182375,38ZEE-00746148-O Viljandi maantee ja Sanatooriumi tÃ¤nava ristmik electricity.o,electricity.o,0.004,kWh
