time,source,device_name,fragment.series,value,unit
2021-01-01T00:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.5,kW
2021-01-01T01:00:00.000Z,264487763,SV_Staadioni48,dal.series,14.5,kW
2021-01-01T02:00:00.000Z,264487763,SV_Staadioni48,dal.series,14.8,kW
2021-01-01T03:00:00.000Z,264487763,SV_Staadioni48,dal.series,14.4,kW
2021-01-01T04:00:00.000Z,264487763,SV_Staadioni48,dal.series,14.6,kW
2021-01-01T05:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.9,kW
2021-01-01T06:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.6,kW
2021-01-01T07:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.1,kW
2021-01-01T08:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.1,kW
2021-01-01T09:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.9,kW
2021-01-01T10:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.9,kW
2021-01-01T11:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.7,kW
2021-01-01T12:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.4,kW
2021-01-01T13:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.9,kW
2021-01-01T14:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.6,kW
2021-01-01T15:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.6,kW
2021-01-01T16:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.9,kW
2021-01-01T17:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.1,kW
2021-01-01T18:00:00.000Z,264487763,SV_Staadioni48,dal.series,16,kW
2021-01-01T19:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.7,kW
2021-01-01T20:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.5,kW
2021-01-01T21:00:00.000Z,264487763,SV_Staadioni48,dal.series,17.4,kW
2021-01-01T22:00:01.000Z,264487763,SV_Staadioni48,dal.series,15.7,kW
2021-01-01T23:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.7,kW
2021-01-02T00:00:00.000Z,264487763,SV_Staadioni48,dal.series,16,kW
2021-01-02T01:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.5,kW
2021-01-02T02:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.3,kW
2021-01-02T03:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.4,kW
2021-01-02T04:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.3,kW
2021-01-02T05:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.5,kW
2021-01-02T06:00:00.000Z,264487763,SV_Staadioni48,dal.series,14.8,kW
2021-01-02T07:00:00.000Z,264487763,SV_Staadioni48,dal.series,14.1,kW
2021-01-02T08:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.1,kW
2021-01-02T09:00:00.000Z,264487763,SV_Staadioni48,dal.series,14.6,kW
2021-01-02T10:00:00.000Z,264487763,SV_Staadioni48,dal.series,14.6,kW
2021-01-02T11:00:00.000Z,264487763,SV_Staadioni48,dal.series,14.6,kW
2021-01-02T12:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.1,kW
2021-01-02T13:00:00.000Z,264487763,SV_Staadioni48,dal.series,15,kW
2021-01-02T14:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.1,kW
2021-01-02T15:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.1,kW
2021-01-02T16:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.6,kW
2021-01-02T17:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.7,kW
2021-01-02T18:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.8,kW
2021-01-02T19:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.1,kW
2021-01-02T20:00:00.000Z,264487763,SV_Staadioni48,dal.series,16,kW
2021-01-02T21:00:00.000Z,264487763,SV_Staadioni48,dal.series,14.9,kW
2021-01-02T22:00:01.000Z,264487763,SV_Staadioni48,dal.series,15.4,kW
2021-01-02T23:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.5,kW
2021-01-03T00:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.5,kW
2021-01-03T01:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.4,kW
2021-01-03T02:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.2,kW
2021-01-03T03:00:00.000Z,264487763,SV_Staadioni48,dal.series,15.2,kW
2021-01-03T04:00:00.000Z,264487763,SV_Staadioni48,dal.series,15,kW
2021-01-03T05:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.3,kW
2021-01-03T06:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.4,kW
2021-01-03T07:00:00.000Z,264487763,SV_Staadioni48,dal.series,16.5,kW
