time,source,device_name,fragment.series,value,unit
2022-01-01T01:10:59.149Z,311680854,Maja elektri kuutarbimine,dal.series,3402.52,kWh
2022-02-01T01:10:32.649Z,311680854,Maja elektri kuutarbimine,dal.series,1936.11,kWh
2022-03-01T01:10:42.432Z,311680854,Maja elektri kuutarbimine,dal.series,1725.2,kWh
2022-04-01T00:10:22.606Z,311680854,Maja elektri kuutarbimine,dal.series,1763.96,kWh
2022-05-01T00:10:31.740Z,311680854,Maja elektri kuutarbimine,dal.series,1569.35,kWh
2022-06-01T00:10:27.375Z,311680854,Maja elektri kuutarbimine,dal.series,1612.71,kWh
2022-07-01T00:10:22.942Z,311680854,Maja elektri kuutarbimine,dal.series,1407.81,kWh
2022-07-21T21:10:37.593Z,311680854,Maja elektri kuutarbimine,dal.series,0,kWh
2022-07-22T21:10:46.670Z,311680854,Maja elektri kuutarbimine,dal.series,1009.41,kWh
2022-07-23T21:10:54.941Z,311680854,Maja elektri kuutarbimine,dal.series,1055.8,kWh
2022-07-24T21:10:03.825Z,311680854,Maja elektri kuutarbimine,dal.series,1100.54,kWh
2022-07-25T21:10:12.715Z,311680854,Maja elektri kuutarbimine,dal.series,1150.47,kWh
2022-07-26T21:10:20.836Z,311680854,Maja elektri kuutarbimine,dal.series,1197.99,kWh
2022-07-27T21:10:30.168Z,311680854,Maja elektri kuutarbimine,dal.series,1238.41,kWh
2022-07-28T21:10:41.175Z,311680854,Maja elektri kuutarbimine,dal.series,1293.28,kWh
2022-07-29T21:10:49.150Z,311680854,Maja elektri kuutarbimine,dal.series,1339.03,kWh
2022-07-30T21:10:57.842Z,311680854,Maja elektri kuutarbimine,dal.series,1384.64,kWh
2022-07-31T21:10:05.762Z,311680854,Maja elektri kuutarbimine,dal.series,1384.64,kWh
2022-08-01T21:10:14.733Z,311680854,Maja elektri kuutarbimine,dal.series,41.36,kWh
2022-08-02T21:10:26.823Z,311680854,Maja elektri kuutarbimine,dal.series,93,kWh
2022-08-03T21:10:36.202Z,311680854,Maja elektri kuutarbimine,dal.series,132.98,kWh
2022-08-04T21:10:44.448Z,311680854,Maja elektri kuutarbimine,dal.series,180.43,kWh
2022-08-05T21:10:55.060Z,311680854,Maja elektri kuutarbimine,dal.series,224.88,kWh
2022-08-06T21:10:04.893Z,311680854,Maja elektri kuutarbimine,dal.series,271.26,kWh
2022-08-07T21:10:13.766Z,311680854,Maja elektri kuutarbimine,dal.series,322.06,kWh
2022-08-08T21:10:22.012Z,311680854,Maja elektri kuutarbimine,dal.series,373.51,kWh
2022-08-09T21:10:32.243Z,311680854,Maja elektri kuutarbimine,dal.series,420.22,kWh
2022-08-10T21:10:42.087Z,311680854,Maja elektri kuutarbimine,dal.series,465.63,kWh
2022-08-11T21:10:50.539Z,311680854,Maja elektri kuutarbimine,dal.series,512.26,kWh
2022-08-12T21:10:59.438Z,311680854,Maja elektri kuutarbimine,dal.series,551.78,kWh
2022-08-13T21:10:09.274Z,311680854,Maja elektri kuutarbimine,dal.series,593.2,kWh
2022-08-14T21:10:18.283Z,311680854,Maja elektri kuutarbimine,dal.series,638.59,kWh
2022-08-15T21:10:27.302Z,311680854,Maja elektri kuutarbimine,dal.series,685.08,kWh
2022-08-16T21:10:35.880Z,311680854,Maja elektri kuutarbimine,dal.series,729.8,kWh
2022-08-17T21:10:47.096Z,311680854,Maja elektri kuutarbimine,dal.series,775.75,kWh
2022-08-18T21:10:57.628Z,311680854,Maja elektri kuutarbimine,dal.series,816.1,kWh
2022-08-19T21:10:07.396Z,311680854,Maja elektri kuutarbimine,dal.series,861.79,kWh
2022-08-20T21:10:15.841Z,311680854,Maja elektri kuutarbimine,dal.series,903.15,kWh
2022-08-21T21:10:26.552Z,311680854,Maja elektri kuutarbimine,dal.series,953.53,kWh
2022-08-22T21:10:36.542Z,311680854,Maja elektri kuutarbimine,dal.series,996.98,kWh
2022-08-23T21:10:46.437Z,311680854,Maja elektri kuutarbimine,dal.series,1044.33,kWh
2022-08-24T21:10:55.140Z,311680854,Maja elektri kuutarbimine,dal.series,1096.8,kWh
2022-08-25T21:10:05.524Z,311680854,Maja elektri kuutarbimine,dal.series,1144.86,kWh
2022-08-26T21:10:14.521Z,311680854,Maja elektri kuutarbimine,dal.series,1190.41,kWh
2022-08-27T21:10:23.363Z,311680854,Maja elektri kuutarbimine,dal.series,1239.93,kWh
2022-08-28T21:10:33.349Z,311680854,Maja elektri kuutarbimine,dal.series,1283.48,kWh
