time,source,device_name,fragment.series,value,unit
2022-01-01T01:10:23.305Z,311680910,Maja sooja vee kuutarbimine,dal.series,42.48,m3
2022-02-01T01:10:29.845Z,311680910,Maja sooja vee kuutarbimine,dal.series,101.16,m3
2022-03-01T01:10:06.887Z,311680910,Maja sooja vee kuutarbimine,dal.series,47.52,m3
2022-04-01T00:10:33.148Z,311680910,Maja sooja vee kuutarbimine,dal.series,52.58,m3
2022-05-01T03:10:52.213Z,311680910,Maja sooja vee kuutarbimine,dal.series,52.58,m3
2022-06-01T03:10:08.780Z,311680910,Maja sooja vee kuutarbimine,dal.series,51.55,m3
2022-07-01T03:10:35.785Z,311680910,Maja sooja vee kuutarbimine,dal.series,56.22,m3
2022-07-22T00:10:31.956Z,311680910,Maja sooja vee kuutarbimine,dal.series,24.73,m3
2022-07-23T00:10:41.202Z,311680910,Maja sooja vee kuutarbimine,dal.series,25.97,m3
2022-07-24T00:10:50.259Z,311680910,Maja sooja vee kuutarbimine,dal.series,28,m3
2022-07-25T00:10:03.635Z,311680910,Maja sooja vee kuutarbimine,dal.series,29.32,m3
2022-07-26T00:10:15.994Z,311680910,Maja sooja vee kuutarbimine,dal.series,30.56,m3
2022-07-27T00:10:25.713Z,311680910,Maja sooja vee kuutarbimine,dal.series,32.34,m3
2022-07-28T00:10:36.161Z,311680910,Maja sooja vee kuutarbimine,dal.series,33.72,m3
2022-07-29T00:10:46.018Z,311680910,Maja sooja vee kuutarbimine,dal.series,35.15,m3
2022-07-30T00:10:56.036Z,311680910,Maja sooja vee kuutarbimine,dal.series,36.85,m3
2022-07-31T00:10:06.342Z,311680910,Maja sooja vee kuutarbimine,dal.series,38.37,m3
2022-08-01T00:10:16.417Z,311680910,Maja sooja vee kuutarbimine,dal.series,39.55,m3
2022-08-02T00:10:26.471Z,311680910,Maja sooja vee kuutarbimine,dal.series,39.55,m3
2022-08-03T00:10:37.951Z,311680910,Maja sooja vee kuutarbimine,dal.series,6.5,m3
2022-08-04T00:10:52.456Z,311680910,Maja sooja vee kuutarbimine,dal.series,4.66,m3
2022-08-05T00:10:03.887Z,311680910,Maja sooja vee kuutarbimine,dal.series,5.65,m3
2022-08-06T00:10:18.074Z,311680910,Maja sooja vee kuutarbimine,dal.series,7.12,m3
2022-08-07T00:10:32.624Z,311680910,Maja sooja vee kuutarbimine,dal.series,8.43,m3
2022-08-08T00:10:45.275Z,311680910,Maja sooja vee kuutarbimine,dal.series,9.05,m3
2022-08-09T00:10:54.422Z,311680910,Maja sooja vee kuutarbimine,dal.series,10.93,m3
2022-08-10T00:10:04.466Z,311680910,Maja sooja vee kuutarbimine,dal.series,12.52,m3
2022-08-11T00:10:16.458Z,311680910,Maja sooja vee kuutarbimine,dal.series,13.68,m3
